id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,some_place,place_num,place
1339,6949,NA,NA,1920,1920,us ug,Belong,Some Place,b2,OP
1339,6949,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Craft
1340,6912,NA,NA,1920,1920,us ug,Belong,Some Place,b1,TaylorLounge
1340,6912,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Starbucks
1340,6912,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Womens
1341,6760,NA,NA,1920,1920,us ug,Belong,Some Place,b1,DuckStore
1341,6760,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Fishbowl
1341,6760,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Patio
524,1498,NA,NA,1718,1920,us ug,Belong,Some Place,b1,Fishbowl
524,1498,NA,NA,1718,1920,us ug,Belong,Some Place,b2,Green
524,1498,NA,NA,1718,1920,us ug,Belong,Some Place,b3,FallingSky
1343,6387,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1343,6387,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FreshMarket
1343,6387,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1345,2071,NA,NA,1819,1920,us ug,Belong,Some Place,b1,EastLounge
1345,2071,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Fishbowl
1345,2071,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1348,6529,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Mills
1348,6529,NA,NA,1920,1920,us ug,Belong,Some Place,b2,MCC
1348,6529,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
1352,7614,NA,NA,1920,1920,us ug,Belong,Some Place,b1,DuckStore
1352,7614,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Fishbowl
1352,7614,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FreshMarket
1353,6075,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Green
1353,6075,NA,NA,1920,1920,us ug,Belong,Some Place,b2,OP
1353,6075,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Womens
1354,2533,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
1354,2533,NA,NA,1819,1920,us ug,Belong,Some Place,b2,FallingSky
1354,2533,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FSL
1356,6738,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Ballroom
1356,6738,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Womens
1356,6738,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1357,905,NA,NA,1617,1920,us ug,Belong,Some Place,b1,MCC
1357,905,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Green
1357,905,NA,NA,1617,1920,us ug,Belong,Some Place,b3,FallingSky
414,1286,NA,NA,1718,1920,us ug,Belong,Some Place,b1,Womens
414,1286,NA,NA,1718,1920,us ug,Belong,Some Place,b2,StairsG
414,1286,NA,NA,1718,1920,us ug,Belong,Some Place,b3,OLounge
1358,7883,NA,NA,1920,1920,us ug,Belong,Some Place,b1,EastLounge
1358,7883,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Courtyard
1358,7883,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
869,2353,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
869,2353,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Womens
869,2353,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FSL
1360,5179,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1360,5179,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Green
1360,5179,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FSL
1361,5665,NA,NA,1920,1920,us ug,Belong,Some Place,b1,CraterLakeSouth
1361,5665,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Green
1361,5665,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
1363,5315,NA,NA,1920,1920,us ug,Belong,No Place,b1,NoPlace
1363,5315,NA,NA,1920,1920,us ug,Belong,No Place,b2,NoPlace
1363,5315,NA,NA,1920,1920,us ug,Belong,No Place,b3,NoPlace
1365,4923,NA,NA,1920,1920,us ug,Belong,Some Place,b1,McMillan
1365,4923,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FallingSky
1365,4923,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
177,695,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Green
177,695,NA,NA,1617,1920,us ug,Belong,Some Place,b2,KWVA
177,695,NA,NA,1617,1920,us ug,Belong,Some Place,b3,AtriumEast
199,755,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Green
199,755,NA,NA,1617,1920,us ug,Belong,Some Place,b2,LGBTQA3
199,755,NA,NA,1617,1920,us ug,Belong,Some Place,b3,ASUO
1367,5633,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Starbucks
1367,5633,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FreshMarket
1367,5633,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1368,5239,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Hallway2
1368,5239,NA,NA,1920,1920,us ug,Belong,Some Place,b2,TaylorLounge
1368,5239,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Hallway1
1371,3032,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
1371,3032,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Courtyard
1371,3032,NA,NA,1819,1920,us ug,Belong,Some Place,b3,Green
1375,7727,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1375,7727,NA,NA,1920,1920,us ug,Belong,Some Place,b2,LGBTQA3
1375,7727,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1377,4903,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Green
1377,4903,NA,NA,1920,1920,us ug,Belong,Some Place,b2,JambaJuice
1377,4903,NA,NA,1920,1920,us ug,Belong,Some Place,b3,ComputerLab
1378,7679,NA,NA,1920,1920,us ug,Belong,Some Place,b1,OLounge
1378,7679,NA,NA,1920,1920,us ug,Belong,Some Place,b2,AtriumEast
1378,7679,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
690,2807,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Mills
690,2807,NA,NA,1819,1920,us ug,Belong,Some Place,b2,MCC
690,2807,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1380,6613,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1380,6613,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Green
1380,6613,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1383,7965,NA,NA,1920,1920,us ug,Belong,Some Place,b1,FallingSky
1383,7965,NA,NA,1920,1920,us ug,Belong,Some Place,b2,NoPlace
1383,7965,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
471,1389,NA,NA,1718,1920,us ug,Belong,Some Place,b1,KWVA
471,1389,NA,NA,1718,1920,us ug,Belong,Some Place,b2,Esports
471,1389,NA,NA,1718,1920,us ug,Belong,Some Place,b3,NoPlace
1385,5024,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Green
1385,5024,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FreshMarket
1385,5024,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FallingSky
1386,3159,NA,NA,1819,1920,us ug,Belong,Some Place,b1,TaylorLounge
1386,3159,NA,NA,1819,1920,us ug,Belong,Some Place,b2,FreshMarket
1386,3159,NA,NA,1819,1920,us ug,Belong,Some Place,b3,ComputerLab
1389,3842,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Ballroom
1389,3842,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Fishbowl
1389,3842,NA,NA,1819,1920,us ug,Belong,Some Place,b3,Courtyard
516,1484,NA,NA,1718,1920,us ug,Belong,No Place,b1,NoPlace
516,1484,NA,NA,1718,1920,us ug,Belong,No Place,b2,NoPlace
516,1484,NA,NA,1718,1920,us ug,Belong,No Place,b3,NoPlace
1393,6038,NA,NA,1920,1920,us ug,Belong,Some Place,b1,SSC
1393,6038,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FreshMarket
1393,6038,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1394,5558,NA,NA,1920,1920,us ug,Belong,Some Place,b1,DuckStore
1394,5558,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Fishbowl
1394,5558,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Green
1395,5416,NA,NA,1920,1920,us ug,Belong,Some Place,b1,KWVA
1395,5416,NA,NA,1920,1920,us ug,Belong,Some Place,b2,NoPlace
1395,5416,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
1397,2736,NA,NA,1819,1920,us ug,Belong,No Place,b1,NoPlace
1397,2736,NA,NA,1819,1920,us ug,Belong,No Place,b2,NoPlace
1397,2736,NA,NA,1819,1920,us ug,Belong,No Place,b3,NoPlace
1398,5376,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Redwood
1398,5376,NA,NA,1920,1920,us ug,Belong,Some Place,b2,DuckStore
1398,5376,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Green
1399,6020,NA,NA,1920,1920,us ug,Belong,Some Place,b1,FallingSky
1399,6020,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FishbowlTerrace
1399,6020,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
150,631,NA,NA,1617,1920,us ug,Belong,Some Place,b1,MCC
150,631,NA,NA,1617,1920,us ug,Belong,Some Place,b2,LGBTQA3
150,631,NA,NA,1617,1920,us ug,Belong,Some Place,b3,Womens
1401,2574,NA,NA,1819,1920,us ug,Belong,Some Place,b1,DuckStore
1401,2574,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Fishbowl
1401,2574,NA,NA,1819,1920,us ug,Belong,Some Place,b3,CampusCopy
1402,5568,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1402,5568,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Green
1402,5568,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FallingSky
1404,5632,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Mens
1404,5632,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FallingSky
1404,5632,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
614,1343,NA,NA,1718,1920,us ug,Belong,Some Place,b1,Panda
614,1343,NA,NA,1718,1920,us ug,Belong,Some Place,b2,OtherGf
614,1343,NA,NA,1718,1920,us ug,Belong,Some Place,b3,NoPlace
1406,7391,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Chipotle
1406,7391,NA,NA,1920,1920,us ug,Belong,Some Place,b2,ComputerLab
1406,7391,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
214,791,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Green
214,791,NA,NA,1617,1920,us ug,Belong,Some Place,b2,FreshMarket
214,791,NA,NA,1617,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1408,6627,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Hallway1
1408,6627,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Courtyard
1408,6627,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
263,945,NA,NA,1617,1920,us ug,Belong,Some Place,b1,StudentLounge
263,945,NA,NA,1617,1920,us ug,Belong,Some Place,b2,MCC
263,945,NA,NA,1617,1920,us ug,Belong,Some Place,b3,Fishbowl
1410,7918,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1410,7918,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Courtyard
1410,7918,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Green
132,584,NA,NA,1617,1920,us ug,Belong,Some Place,b1,TaylorLounge
132,584,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Womens
132,584,NA,NA,1617,1920,us ug,Belong,Some Place,b3,DuckNest
468,1383,NA,NA,1718,1920,us ug,Belong,Some Place,b1,Womens
468,1383,NA,NA,1718,1920,us ug,Belong,Some Place,b2,ASUO
468,1383,NA,NA,1718,1920,us ug,Belong,Some Place,b3,OLounge
1421,4692,NA,NA,1920,1920,us ug,Belong,Some Place,b1,MCC
1421,4692,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Womens
1421,4692,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
1422,5080,NA,NA,1920,1920,us ug,Belong,Some Place,b1,CSIR
1422,5080,NA,NA,1920,1920,us ug,Belong,Some Place,b2,McMillan
1422,5080,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Fishbowl
120,550,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Mills
120,550,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Fishbowl
120,550,NA,NA,1617,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
406,1273,NA,NA,1718,1920,us ug,Belong,Some Place,b1,CSIR
406,1273,NA,NA,1718,1920,us ug,Belong,Some Place,b2,FallingSky
406,1273,NA,NA,1718,1920,us ug,Belong,Some Place,b3,Craft
1429,5152,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Green
1429,5152,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Womens
1429,5152,NA,NA,1920,1920,us ug,Belong,Some Place,b3,FSL
591,561,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Green
591,561,NA,NA,1617,1920,us ug,Belong,Some Place,b2,FishbowlTerrace
591,561,NA,NA,1617,1920,us ug,Belong,Some Place,b3,NoPlace
1430,7128,NA,NA,1920,1920,us ug,Belong,Some Place,b1,OtherGc
1430,7128,NA,NA,1920,1920,us ug,Belong,Some Place,b2,NoPlace
1430,7128,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
1433,858,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Fishbowl
1433,858,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Patio
1433,858,NA,NA,1617,1920,us ug,Belong,Some Place,b3,OtherGc
1435,4630,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Mills
1435,4630,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Fishbowl
1435,4630,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
1436,4701,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Redwood
1436,4701,NA,NA,1920,1920,us ug,Belong,Some Place,b2,CSIR
1436,4701,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1437,1595,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Courtyard
1437,1595,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Townshends
1437,1595,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
765,1693,NA,NA,1819,1920,us ug,Belong,Some Place,b1,DuckStore
765,1693,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Fishbowl
765,1693,NA,NA,1819,1920,us ug,Belong,Some Place,b3,ComputerLab
621,1472,NA,NA,1718,1920,us ug,Belong,Some Place,b1,TaylorLounge
621,1472,NA,NA,1718,1920,us ug,Belong,Some Place,b2,Green
621,1472,NA,NA,1718,1920,us ug,Belong,Some Place,b3,NoPlace
318,1119,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Cedar
318,1119,NA,NA,1617,1920,us ug,Belong,Some Place,b2,CraterLakeNorth
318,1119,NA,NA,1617,1920,us ug,Belong,Some Place,b3,Green
189,726,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Fishbowl
189,726,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Courtyard
189,726,NA,NA,1617,1920,us ug,Belong,Some Place,b3,OLounge
1440,4130,NA,NA,1819,1920,us ug,Belong,Some Place,b1,DuckStore
1440,4130,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
1440,4130,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FallingSky
594,872,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Fishbowl
594,872,NA,NA,1617,1920,us ug,Belong,Some Place,b2,OtherGc
594,872,NA,NA,1617,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1443,5462,NA,NA,1920,1920,us ug,Belong,Some Place,b1,TaylorLounge
1443,5462,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Patio
1443,5462,NA,NA,1920,1920,us ug,Belong,Some Place,b3,AtriumEast
713,3691,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
713,3691,NA,NA,1819,1920,us ug,Belong,Some Place,b2,OLounge
713,3691,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1448,3529,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Courtyard
1448,3529,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
1448,3529,NA,NA,1819,1920,us ug,Belong,Some Place,b3,OLounge
1457,1628,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
1457,1628,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
1457,1628,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1458,5653,NA,NA,1920,1920,us ug,Belong,Some Place,b1,DiamondLake
1458,5653,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Hallway1
1458,5653,NA,NA,1920,1920,us ug,Belong,Some Place,b3,SSC
646,1690,NA,NA,1819,1920,us ug,Belong,Some Place,b1,OtherL3a
646,1690,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
646,1690,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1465,5593,NA,NA,1920,1920,us ug,Belong,Some Place,b1,MCC
1465,5593,NA,NA,1920,1920,us ug,Belong,Some Place,b2,NoPlace
1465,5593,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
1466,4945,NA,NA,1920,1920,us ug,Belong,Some Place,b1,EastLounge
1466,4945,NA,NA,1920,1920,us ug,Belong,Some Place,b2,MCC
1466,4945,NA,NA,1920,1920,us ug,Belong,Some Place,b3,TaylorLounge
237,860,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Fishbowl
237,860,NA,NA,1617,1920,us ug,Belong,Some Place,b2,NoPlace
237,860,NA,NA,1617,1920,us ug,Belong,Some Place,b3,NoPlace
440,1334,NA,NA,1718,1920,us ug,Belong,Some Place,b1,McMillan
440,1334,NA,NA,1718,1920,us ug,Belong,Some Place,b2,TaylorLounge
440,1334,NA,NA,1718,1920,us ug,Belong,Some Place,b3,Toxic
1469,3554,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Amphitheater
1469,3554,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Patio
1469,3554,NA,NA,1819,1920,us ug,Belong,Some Place,b3,OtherGc
1478,7549,NA,NA,1920,1920,us ug,Belong,No Place,b1,NoPlace
1478,7549,NA,NA,1920,1920,us ug,Belong,No Place,b2,NoPlace
1478,7549,NA,NA,1920,1920,us ug,Belong,No Place,b3,NoPlace
1479,2236,NA,NA,1819,1920,us ug,Belong,Some Place,b1,NSU
1479,2236,NA,NA,1819,1920,us ug,Belong,Some Place,b2,MCC
1479,2236,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FreshMarket
1482,6892,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Womens
1482,6892,NA,NA,1920,1920,us ug,Belong,Some Place,b2,DuckNest
1482,6892,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OB1
1483,895,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Fishbowl
1483,895,NA,NA,1617,1920,us ug,Belong,Some Place,b2,FallingSky
1483,895,NA,NA,1617,1920,us ug,Belong,Some Place,b3,OLounge
354,1191,NA,NA,1718,1920,us ug,Belong,Some Place,b1,CSIR
354,1191,NA,NA,1718,1920,us ug,Belong,Some Place,b2,Fishbowl
354,1191,NA,NA,1718,1920,us ug,Belong,Some Place,b3,DuckNest
1484,5874,NA,NA,1920,1920,us ug,Belong,Some Place,b1,StudentLounge
1484,5874,NA,NA,1920,1920,us ug,Belong,Some Place,b2,OLounge
1484,5874,NA,NA,1920,1920,us ug,Belong,Some Place,b3,AtriumEast
1485,8274,NA,NA,1920,1920,us ug,Belong,Some Place,b1,MCC
1485,8274,NA,NA,1920,1920,us ug,Belong,Some Place,b2,TaylorLounge
1485,8274,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Green
1486,3182,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Womens
1486,3182,NA,NA,1819,1920,us ug,Belong,Some Place,b2,NoPlace
1486,3182,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1487,5699,NA,NA,1920,1920,us ug,Belong,Some Place,b1,LGBTQA3
1487,5699,NA,NA,1920,1920,us ug,Belong,Some Place,b2,StairsG
1487,5699,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Craft
796,3651,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Emerald
796,3651,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Fishbowl
796,3651,NA,NA,1819,1920,us ug,Belong,Some Place,b3,Womens
1490,656,NA,NA,1617,1920,us ug,Belong,Some Place,b1,Craft
1490,656,NA,NA,1617,1920,us ug,Belong,Some Place,b2,NoPlace
1490,656,NA,NA,1617,1920,us ug,Belong,Some Place,b3,NoPlace
634,3539,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Courtyard
634,3539,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Other1f
634,3539,NA,NA,1819,1920,us ug,Belong,Some Place,b3,OtherGe
1491,5050,NA,NA,1920,1920,us ug,Belong,No Place,b1,NoPlace
1491,5050,NA,NA,1920,1920,us ug,Belong,No Place,b2,NoPlace
1491,5050,NA,NA,1920,1920,us ug,Belong,No Place,b3,NoPlace
1492,2867,NA,NA,1819,1920,us ug,Belong,Some Place,b1,OLounge
1492,2867,NA,NA,1819,1920,us ug,Belong,Some Place,b2,NoPlace
1492,2867,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1493,7343,NA,NA,1920,1920,us ug,Belong,Some Place,b1,MCC
1493,7343,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Courtyard
1493,7343,NA,NA,1920,1920,us ug,Belong,Some Place,b3,DuckNest
1495,6704,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Green
1495,6704,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Womens
1495,6704,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
434,1320,NA,NA,1718,1920,us ug,Belong,Some Place,b1,Womens
434,1320,NA,NA,1718,1920,us ug,Belong,Some Place,b2,FallingSky
434,1320,NA,NA,1718,1920,us ug,Belong,Some Place,b3,Craft
1497,6302,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Courtyard
1497,6302,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FallingSky
1497,6302,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
1498,3872,NA,NA,1819,1920,us ug,Belong,Some Place,b1,OP
1498,3872,NA,NA,1819,1920,us ug,Belong,Some Place,b2,DuckNest
1498,3872,NA,NA,1819,1920,us ug,Belong,Some Place,b3,AtriumEast
386,1246,NA,NA,1718,1920,us ug,Belong,Some Place,b1,MCC
386,1246,NA,NA,1718,1920,us ug,Belong,Some Place,b2,Courtyard
386,1246,NA,NA,1718,1920,us ug,Belong,Some Place,b3,NoPlace
1501,2509,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
1501,2509,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Womens
1501,2509,NA,NA,1819,1920,us ug,Belong,Some Place,b3,OLounge
1503,943,NA,NA,1617,1920,us ug,Belong,No Place,b1,NoPlace
1503,943,NA,NA,1617,1920,us ug,Belong,No Place,b2,NoPlace
1503,943,NA,NA,1617,1920,us ug,Belong,No Place,b3,NoPlace
1506,1834,NA,NA,1819,1920,us ug,Belong,Some Place,b1,ISG
1506,1834,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Panda
1506,1834,NA,NA,1819,1920,us ug,Belong,Some Place,b3,OLounge
1507,7134,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Subway
1507,7134,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FallingSky
1507,7134,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OtherGg
1508,3453,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Fishbowl
1508,3453,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
1508,3453,NA,NA,1819,1920,us ug,Belong,Some Place,b3,ComputerLab
145,615,NA,NA,1617,1920,us ug,Belong,No Place,b1,NoPlace
145,615,NA,NA,1617,1920,us ug,Belong,No Place,b2,NoPlace
145,615,NA,NA,1617,1920,us ug,Belong,No Place,b3,NoPlace
843,1948,NA,NA,1819,1920,us ug,Belong,Some Place,b1,Redwood
843,1948,NA,NA,1819,1920,us ug,Belong,Some Place,b2,MCC
843,1948,NA,NA,1819,1920,us ug,Belong,Some Place,b3,Craft
1511,4232,NA,NA,1819,1920,us ug,Belong,Some Place,b1,DuckStore
1511,4232,NA,NA,1819,1920,us ug,Belong,Some Place,b2,Green
1511,4232,NA,NA,1819,1920,us ug,Belong,Some Place,b3,FishbowlTerrace
1512,976,NA,NA,1617,1920,us ug,Belong,No Place,b1,NoPlace
1512,976,NA,NA,1617,1920,us ug,Belong,No Place,b2,NoPlace
1512,976,NA,NA,1617,1920,us ug,Belong,No Place,b3,NoPlace
258,924,NA,NA,1617,1920,us ug,Belong,Some Place,b1,SES
258,924,NA,NA,1617,1920,us ug,Belong,Some Place,b2,DuckNest
258,924,NA,NA,1617,1920,us ug,Belong,Some Place,b3,OtherGc
1515,8395,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Redwood
1515,8395,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Veterans
1515,8395,NA,NA,1920,1920,us ug,Belong,Some Place,b3,LGBTQA3
1518,6141,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Craft
1518,6141,NA,NA,1920,1920,us ug,Belong,Some Place,b2,AtriumSouth
1518,6141,NA,NA,1920,1920,us ug,Belong,Some Place,b3,AtriumEast
289,1016,NA,NA,1617,1920,us ug,Belong,Some Place,b1,OtherL2f
289,1016,NA,NA,1617,1920,us ug,Belong,Some Place,b2,Mills
289,1016,NA,NA,1617,1920,us ug,Belong,Some Place,b3,Green
1521,5924,NA,NA,1920,1920,us ug,Belong,Some Place,b1,FallingSky
1521,5924,NA,NA,1920,1920,us ug,Belong,Some Place,b2,OLounge
1521,5924,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
820,3667,NA,NA,1819,1920,us ug,Belong,Some Place,b1,TaylorLounge
820,3667,NA,NA,1819,1920,us ug,Belong,Some Place,b2,NoPlace
820,3667,NA,NA,1819,1920,us ug,Belong,Some Place,b3,NoPlace
1526,6215,NA,NA,1920,1920,us ug,Belong,Some Place,b1,MCC
1526,6215,NA,NA,1920,1920,us ug,Belong,Some Place,b2,FallingSky
1526,6215,NA,NA,1920,1920,us ug,Belong,Some Place,b3,Craft
1527,4783,NA,NA,1920,1920,us ug,Belong,Some Place,b1,OP
1527,4783,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Womens
1527,4783,NA,NA,1920,1920,us ug,Belong,Some Place,b3,OLounge
1528,8064,NA,NA,1920,1920,us ug,Belong,Some Place,b1,Fishbowl
1528,8064,NA,NA,1920,1920,us ug,Belong,Some Place,b2,Green
1528,8064,NA,NA,1920,1920,us ug,Belong,Some Place,b3,NoPlace
